Address ,Price ,Pay For A Year ,Meters ,Rooms ,City ,Build Size ,Floor ,Balcony ,Area ,Type 
כסלו 17,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""177470A3446F2993317919B8EE464072_element_67667"")>",מבשרת ציון,80,3 מתוך 3,1,ירושלים והסביבה,דירה
סן מרטין,"6,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""177470A3446F2993317919B8EE464072_element_67695"")>",נהריה,114,4 מתוך 4,1,עכו - נהריה,דירה
כסלו 17,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""177470A3446F2993317919B8EE464072_element_67721"")>",באר שבע,92,קרקע מתוך 3,2,באר שבע והסביבה,דירה
סן מרטין,"6,500 ₪",12,4,רמת גן,150,3 מתוך 3,1,רמת גן - גבעתיים,דירה
ויסוקר 7,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_67844"")>",הרצליה,92,קרקע מתוך 9,2,רמת השרון - הרצליה,דירה
אוסטרובסקי 10,"9,750 ₪",12,2.5,נס ציונה,80,2 מתוך 2,0,נס ציונה - רחובות,דירה
משעול קיפוד 15,"4,100 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_67893"")>",רחובות,135,1 מתוך 3,1,נס ציונה - רחובות,בית פרטי/קוטג'
סירקין 13,"7,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_67922"")>",ערד,60,1 מתוך 3,0,באר שבע והסביבה,דירה
ירושלמי 12,"8,150 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_67948"")>",אשקלון,50,1 מתוך 4,1,אשדוד - אשקלון,דירה
יהודה המכבי 49,"16,500 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_67976"")>",קיסריה,16,14 מתוך 40,0,קיסריה והסביבה,דירה
שדרות טרומפלדור 3,"3,300 ₪",0,4.5,תל אביב יפו,250,1 מתוך 9,0,תל אביב,דירה
עוזי נרקיס 12,"6,100 ₪",12,5,הרצליה,45,8 מתוך 8,2,רמת השרון - הרצליה,דירת גן
וכטנגוב 11,"8,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68062"")>",תל אביב יפו,93,קרקע מתוך קרקע,1,תל אביב,דירה
תחיה,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68088"")>",ראש העין,79,3 מתוך 3,1,ראש העין והסביבה,דירה
יפו 31,"5,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68120"")>",טירת כרמל,40,3 מתוך 3,0,חיפה וחוף הכרמל,דירה
פקיעין 6,"4,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68144"")>",נהריה,78,3 מתוך 3,0,עכו - נהריה,דירה
קרן היסוד,"5,800 ₪",12,4.5,אשדוד,115,4 מתוך 5,0,אשדוד - אשקלון,דירה
שיינקין 69,"6,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68204"")>",תל אביב יפו,100,6 מתוך 11,0,תל אביב,דירה
הרימון,"7,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68227"")>",ירושלים,45,1 מתוך 3,1,ירושלים והסביבה,דירה
,"6,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68253"")>",מעלה אדומים,60,7 מתוך 9,1,ירושלים והסביבה,דירת גג
דיק 6,"4,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68281"")>",הרצליה,71,2 מתוך 8,0,רמת השרון - הרצליה,סאבלט
מעלות אשר 4,"4,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68311"")>",בת ים,34,5 מתוך 8,0,חולון - בת ים,דירה
קרן היסוד 39,"3,500 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68335"")>",חיפה,27,3 מתוך 3,0,חיפה וחוף הכרמל,דירה
האחווה 12,"12,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68365"")>",רמת גן,65,קרקע מתוך קרקע,0,רמת גן - גבעתיים,דו משפחתי
גיתית 8,"5,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68395"")>",חדרה,55,1 מתוך 7,1,חדרה וישובי עמק חפר,דירה
הרצל 143,0,12,1.5,תל אביב יפו,64,2 מתוך 2,1,תל אביב,גג/פנטהאוז
בר כוכבא 3,"4,850 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68449"")>",תל אביב יפו,87,8 מתוך 9,0,תל אביב,דירה
נתן ברניצקי 5,"5,100 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68477"")>",חיפה,120,1 מתוך 4,0,חיפה וחוף הכרמל,דירה
אלפעל 3,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68505"")>",נתניה,153,2 מתוך 4,0,נתניה והסביבה,דירה
בקעת רימון 5,"4,500 ₪",12,5,אזור,310,2 מתוך 2,0,חולון - בת ים,דירה
זיסמן שלום 14,"6,280 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68555"")>",בת ים,54,קרקע מתוך 2,1,חולון - בת ים,דירה
כיכר דיזנגוף 12,"18,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68584"")>",ראשון לציון,54,5 מתוך 8,1,"ראשל""צ והסביבה",דירה
שדרות מנחם בגין 41,0,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68632"")>",אשקלון,70,6 מתוך 7,1,אשדוד - אשקלון,דירה
דב גרונר 215,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68662"")>",צור יצחק,50,7 מתוך 7,0,רעננה - כפר סבא,דירה
משאבים 14,"7,750 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68688"")>",הרצליה,148,2 מתוך 4,0,רמת השרון - הרצליה,דירה
כסלו 2,"6,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68714"")>",תל אביב יפו,80,2 מתוך 4,0,תל אביב,דירה
דיזנגוף 264,"5,500 ₪",12,5,נהריה,120,3 מתוך 4,1,עכו - נהריה,דירה
ז'בוטינסקי 21,"4,950 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68771"")>",תל אביב יפו,82,קרקע מתוך קרקע,1,תל אביב,דירה
יצחק נבון 5,"8,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68799"")>",מודיעין מכבים רעות,100,5 מתוך 7,1,מודיעין והסביבה,דירה
המרווה,"6,600 ₪",12,4,אשקלון,117,1 מתוך 3,0,אשדוד - אשקלון,דירת גן
שושנת העמקים 41,"8,250 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68847"")>",נתניה,300,4 מתוך 4,0,נתניה והסביבה,דירה
,"4,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68873"")>",נתניה,75,3 מתוך 12,0,נתניה והסביבה,דירה
הגליל 441,"2,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68900"")>",נתניה,13,5 מתוך 5,1,נתניה והסביבה,דירה
מאיר בעל הנס 6,"6,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68930"")>",פרדס חנה כרכור,40,2 מתוך 3,0,פרדס חנה - כרכור,דירה
ברקן 69,"7,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_68956"")>",רמת גן,72,8 מתוך 9,0,רמת גן - גבעתיים,בית פרטי/קוטג'
שדרות בן גוריון 16,"12,000 ₪",1,5,חיפה,90,4 מתוך 4,0,חיפה וחוף הכרמל,דירה
אחווה 1,"6,200 ₪",12,4,רמת גן,100,1 מתוך 7,0,רמת גן - גבעתיים,דו משפחתי
ברנר 22,"10,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_69036"")>",קרית מוצקין,330,4 מתוך 4,1,קריות,דירה
הצפירה 3,"3,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_69066"")>",ראשון לציון,70,7 מתוך 8,0,"ראשל""צ והסביבה",דירה
שדרות רובע יזרעאל 7,"4,100 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_69092"")>",באר יעקב,70,1 מתוך 3,1,"ראשל""צ והסביבה",דירה
מאיר בעל הנס 6,"6,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""96C2A186EB6865F374B08A121FF652C7_element_69122"")>",קרית שמונה,103,קרקע מתוך קרקע,0,גליל ועמקים,דירה
ברקן 69,"7,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69214"")>",רמת גן,72,2 מתוך 10,0,רמת גן - גבעתיים,בית פרטי/קוטג'
שדרות בן גוריון 16,"12,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69240"")>",אילת,85,1 מתוך 4,0,אילת והערבה,דירה
אחווה 1,"6,200 ₪",12,5,הרצליה,60,1 מתוך 1,1,רמת השרון - הרצליה,דו משפחתי
ברנר 22,"10,000 ₪",12,4,רמת גן,50,1 מתוך 2,2,רמת גן - גבעתיים,דירה
הצפירה 3,"3,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69321"")>",קרית מוצקין,125,6 מתוך 6,0,קריות,דירה
שדרות רובע יזרעאל 7,"4,100 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69351"")>",ראשון לציון,77,קרקע מתוך 7,1,"ראשל""צ והסביבה",דירה
ח.מ. שפירא 34,"3,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69375"")>",באר יעקב,75,3 מתוך 3,2,"ראשל""צ והסביבה",דירה
מסדה 3,"2,750 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69407"")>",קרית שמונה,50,3 מתוך 3,0,גליל ועמקים,דירה
רענן 23,"7,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69435"")>",רמת גן,120,2 מתוך 2,0,רמת גן - גבעתיים,דירה
זרח 20,"6,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69463"")>",אילת,45,2 מתוך 2,0,אילת והערבה,דירה
דרך משה דיין 26,"7,800 ₪",12,4,הרצליה,70,קרקע מתוך קרקע,0,רמת השרון - הרצליה,דירה
אחד העם 39,"3,700 ₪",12,6,רמת גן,73,3 מתוך 5,0,רמת גן - גבעתיים,דירה
עזרא ונחמיה 30,"3,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69543"")>",רחובות,0,2 מתוך 10,1,נס ציונה - רחובות,יחידת דיור
רוקח 34,"10,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69571"")>",גבעתיים,98,קרקע מתוך 12,0,רמת גן - גבעתיים,דירת גן
גלבוע 31,"7,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69597"")>",עפולה,35,2 מתוך 4,1,עמק יזרעאל,דירה
דולב 1,"4,800 ₪",12,1.5,אור עקיבא,136,1 מתוך 6,1,קיסריה והסביבה,דירה
מאיר גרוסמן 28,"3,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69645"")>",תל אביב יפו,30,קרקע מתוך קרקע,0,תל אביב,דירה
פנחס רוטנברג 29,"7,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69671"")>",בת ים,500,1 מתוך 1,0,חולון - בת ים,דירה
אל על 4,"6,300 ₪",0,3,חיפה,125,4 מתוך 4,0,חיפה וחוף הכרמל,דירה
מאיר הרמן 19,"9,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69723"")>",בנימינה גבעת עדה,70,קרקע מתוך קרקע,0,זכרון - בנימינה,גג/פנטהאוז
יעקב דרויאן 4,"4,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69751"")>",חיפה,40,2 מתוך 8,0,חיפה וחוף הכרמל,דירה
יהודה 69,"3,900 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69775"")>",זכרון יעקב,100,19 מתוך 44,0,זכרון - בנימינה,דירה
שדרות עמק האלה 57,"4,350 ₪",12,3,הרצליה,80,קרקע מתוך 2,1,רמת השרון - הרצליה,דירה
גל 4,"6,000 ₪",11,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69831"")>",תל אביב יפו,115,7 מתוך 28,0,תל אביב,יחידת דיור
יהודה המכבי 42,"10,750 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69857"")>",תל אביב יפו,83,קרקע מתוך 3,0,תל אביב,דירה
מוהליבר,"6,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69885"")>",תל אביב יפו,70,קרקע מתוך קרקע,0,תל אביב,דירה
מעפילי אגוז 32,"4,900 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69911"")>",בית שמש,80,2 מתוך 7,2,בית שמש והסביבה,דירה
זהרה אלפסיה 8,"6,300 ₪",12,5.5,ירושלים,60,1 מתוך 3,1,ירושלים והסביבה,דירה
היסעור 9,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69964"")>",תל אביב יפו,550,קרקע מתוך קרקע,0,תל אביב,דירה
דוגית 2,"6,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""077F970CAA9154110C525921A43FD5A4_element_69988"")>",חיפה,80,קרקע מתוך 2,0,חיפה וחוף הכרמל,דירה
